url,nome,generos,ano_formacao,anos_atividade,temas,ano_primeiro_lancamento,lancou_album_completo,gravadora_mais_recente
https://www.metal-archives.com/bands/Armagedom/13755,Armagedom,thrash|death|crossover,1984,"1982-1983 (as Última Chance), 1983-1984 (as Rad Esquerda), 1984-1987, 1988-1993, 1997-present",apocalypse|death|misery,1986,True,Absurd Records
https://www.metal-archives.com/bands/Armahda/3540371394,Armahda,heavy|power,2011,2011-present,brazilian|history,2013,True,Unsigned/independent
https://www.metal-archives.com/bands/Armas_de_Marfim/3540310184,Armas de Marfim,heavy,1993,1993-?,social|and|brazilian|issues,1995,False,Unsigned/independent
https://www.metal-archives.com/bands/Armored_Dawn/3540414886,Armored Dawn,power,2014,"2011-2014 (as Mad Old Lady), 2014-2021, 2022-present",vikings,2016,True,Outono Music
https://www.metal-archives.com/bands/Army_of_Agony/93296,Army of Agony,death|thrash,2006,2006-?,nao_informado,2006,False,Unsigned/independent
https://www.metal-archives.com/bands/Arum/3998,Arum,black|death,2000,"1989-1994 (as Grunks), 1998-1999 (as Grunks), 1999-2000 (as Gruunks), 2000-present",mysticism|darkness|occultism|magic|armageddon|hate|evil,2000,True,KillZone Records
https://www.metal-archives.com/bands/Aryan_Wood/3540427120,Aryan Wood,raw|black|harsh|noise,2012,2012-2016,nature|paganism|national|socialism,2012,False,War Kommand Productions
https://www.metal-archives.com/bands/Aryuz/3540469355,Aryuz,heavy,2012,2012-present,nao_informado,2020,True,Unsigned/independent
https://www.metal-archives.com/bands/Assassinato/3540376018,Assassinato,raw|black,2012,2012-present,satanism|evil|darkness,2013,True,Deranged for Leftovers Productions
https://www.metal-archives.com/bands/Asterean/3540466816,Asterean,melodic|black|death,2020,"2010-2020 (as Espera XIII), 2020-present",freedom|history|abstract|transdimensional,2020,True,Unsigned/independent
https://www.metal-archives.com/bands/Astra/111036,Astra,progressive|hard|rock,2001,2001-2005,nao_informado,2004,True,Evolution Music
https://www.metal-archives.com/bands/Ataque/3540320064,Ataque,thrash,2007,2007-?,politics|social|issues|alcohol|,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/Ataque_Epil%C3%A9tico/3540408441,Ataque Epilético,death|noise,2012,2012-present,failures|of|the|modern|world|mysticism,2014,True,Unsigned/independent
https://www.metal-archives.com/bands/Atrocity/3540323752,Atrocity,thrash,1986,1986-?,nao_informado,sem_lancamento,False,Unsigned/independent
https://www.metal-archives.com/bands/Attackill/59470,Attackill,thrash,2004,2004-2008,nao_informado,2006,False,Unsigned/independent
https://www.metal-archives.com/bands/Attitude_Force/15202,Attitude Force,heavy,1997,1997-?,nao_informado,2003,False,Unsigned/independent
https://www.metal-archives.com/bands/Attomic_Soldier/3540383839,Attomic Soldier,thrash,2014,"2009-2014 (as Soldado Nuclear), 2014-present",war|death|insanity|darkness,2014,True,Unsigned/independent
https://www.metal-archives.com/bands/Attractha/3540367460,Attractha,hard|rock|heavy,2007,"2007-2011, 2012-present",nao_informado,2013,True,Unsigned/independent
https://www.metal-archives.com/bands/Au_Sacre_des_Nuits/98344,Au Sacre des Nuits,funeral|doom|black,2005,"2005-? (as Destroying Monumentum), ?-present",life|depression|hopeless|modernity|solitude,2006,True,Kunsthauch
https://www.metal-archives.com/bands/Aurora_Ortus/3540480274,Aurora Ortus,black|doom,2019,2019-present,depression|life|death|catastrophes|nature,2019,True,Loud Basement Productions
https://www.metal-archives.com/bands/Auryah/3540382297,Auryah,power|groove,2008,2008-present,politics|positivity,2010,False,Unsigned/independent
https://www.metal-archives.com/bands/Avantgard/26472,Avantgard,power,2002,2002-?,nao_informado,2004,False,Unsigned/independent
https://www.metal-archives.com/bands/Avenger/16547,Avenger,heavy,1983,"1983-1986, ?-?",,1984,False,Baratos Afins
https://www.metal-archives.com/bands/Aventh/3540474774,Aventh,melodic|death,2019,"2019-2020 (as Irae), 2020-present",anger|sadness|struggles|despair,2020,False,Unsigned/independent
https://www.metal-archives.com/bands/Aventhur/3540517981,Aventhur,symphonic|progressive,2015,2015-present,nao_informado,2020,True,Tratore
https://www.metal-archives.com/bands/Aygan/3540326259,Aygan,progressive,2001,2001-present,nao_informado,2007,True,Unsigned/independent
https://www.metal-archives.com/bands/Ayperos/27042,Ayperos,black,1994,1994-2021,occultism|satanism|lucifer,1995,True,Unsigned/independent
https://www.metal-archives.com/bands/Azbuk/7653,Azbuk,black|death,1997,"1997-1999, 2000-2001, 2002-2005, 2007-2012, 2013-?, 2018-2020",christianity|(early|later)|war|social|issues|(mid),1997,False,Unsigned/independent
https://www.metal-archives.com/bands/A%C3%A7oite/3540441800,Açoite,death|thrash,2017,2017-present,iconoclasm|pessimism|depression,2018,True,Duplicate Records
https://www.metal-archives.com/bands/Badtrip_Surfdeath/3540347591,Badtrip Surfdeath,thrash|grindcore,2008,2008-present,instrumental,2011,True,Unsigned/independent
https://www.metal-archives.com/bands/Balaklava/3540506760,Balaklava,groove,2018,2018-present,hell|destruction,2021,True,Unsigned/independent
https://www.metal-archives.com/bands/Balberith/3540410665,Balberith,black,1992,1992-?,satanism,1993,False,Unsigned/independent
https://www.metal-archives.com/bands/Bandanos/43365,Bandanos,thrash|crossover,2002,2002-2017,politics|society|violence|rebellion,2003,True,Cospe Fogo Gravações
https://www.metal-archives.com/bands/Banni_Conflict/3540384783,Banni Conflict,grindcore,2005,"? (as Cleptomania), 2005-present",criminality|social|problems,2008,False,Unsigned/independent
https://www.metal-archives.com/bands/Basalt/3540429668,Basalt,sludge|post-,2015,2015-present,nao_informado,2016,True,Ritual Productions
https://www.metal-archives.com/bands/Bastardo/3540434327,Bastardo,thrash|crossover,2013,2013-present,nao_informado,2014,False,Unsigned/independent
https://www.metal-archives.com/bands/Batrock/3540467458,Batrock,heavy|power,1986,1986-1988,politics|society,1988,False,Unsigned/independent
https://www.metal-archives.com/bands/Battle/3540277277,Battle,heavy|power,1986,1986-?,war|life,1987,False,Unsigned/independent
https://www.metal-archives.com/bands/Beegar/84623,Beegar,death,1996,1996-?,nao_informado,1999,False,Unsigned/independent
https://www.metal-archives.com/bands/Begotten_in_Pain/3540320802,Begotten in Pain,depressive|black,2010,"?-2010 (as Begotten), 2010-present",negativism|nihilism|pain|self|death,2011,False,Depressive Illusions Records
https://www.metal-archives.com/bands/Berith/11363,Berith,death,1995,"1992-1995 (as Devilcrusher), 1995-2000, 2005-2007",christianity|sin|and|repentence,1997,True,Extreme Records
https://www.metal-archives.com/bands/Biochemical_Desolation/3540423618,Biochemical Desolation,black|death,2014,2014-present,war|hate|destruction|nihilism,2018,True,Unholy War Productions
https://www.metal-archives.com/bands/Bittencourt_Project/3540264196,Bittencourt Project,progressive|rock,2008,2008-present,life|personal|thoughts,2008,True,Voice Music
https://www.metal-archives.com/bands/Black_Achemoth/27859,Black Achemoth,black,2003,2003-present,occultism|satanism,2004,True,Unsigned/independent
https://www.metal-archives.com/bands/Black_Laguna/3540384382,Black Laguna,southern|groove,2012,2012-present,life|violence|hate|alcohol,2014,False,Unsigned/independent
https://www.metal-archives.com/bands/Blackened_Entrails/3540542944,Blackened Entrails,blackened|death,2023,2023-present,nao_informado,2024,True,Black Hole Productions
https://www.metal-archives.com/bands/Blackthorny/3540356567,Blackthorny,black,2006,2006-present,anti-christianity|darkness|death|armageddon,2011,False,Unsigned/independent
https://www.metal-archives.com/bands/Blades_of_Steel/3540560223,Blades of Steel,heavy,2022,2022-present,nao_informado,2024,True,Metal Relics
https://www.metal-archives.com/bands/Blasfemus_Profanus/28023,Blasfemus Profanus,black,2002,"2001-2002 (as Thor), 2002-?",anti-christianity|war|paganism,2004,False,Krieg Distro & Productions
https://www.metal-archives.com/bands/Blasphematorium/3540453792,Blasphematorium,heavy|speed|black,2018,2018-present,occultism|blasphemy,2019,True,Tales from the Pit Records
https://www.metal-archives.com/bands/Blasphemicom/121503,Blasphemicom,black,2006,2006-present,war|evil|occultism,2006,False,Mountain Distro/Prod.
https://www.metal-archives.com/bands/Blasthrash/5127,Blasthrash,thrash,1998,1998-present,political|horror|thrashing,1998,True,Dies Irae Records
https://www.metal-archives.com/bands/Blood_Ocean/3540531571,Blood Ocean,thrash,2022,2022-present,nao_informado,2023,True,Unsigned/independent
https://www.metal-archives.com/bands/Blood_Warrior/3540444733,Blood Warrior,thrash,1995,1995-1999,christianity,1998,False,Unsigned/independent
https://www.metal-archives.com/bands/Bloodbath/3540391861,Bloodbath,black,1995,"1995-1996, 1996-1998 (as Nocternity)",nao_informado,1995,False,Unsigned/independent
https://www.metal-archives.com/bands/Bloodforge/63526,Bloodforge,gothic|doom|heavy,2004,2004-present,christianity|personal|drama,2004,False,Unsigned/independent
https://www.metal-archives.com/bands/Bloodrite/3540523166,Bloodrite,heavy|speed,2023,2023-present,nao_informado,2023,False,Unsigned/independent
https://www.metal-archives.com/bands/Blue_Etherea/90032,Blue Etherea,heavy,2000,2000-present,nao_informado,2001,False,Unsigned/independent
https://www.metal-archives.com/bands/Bl%C3%BCdRaven/3540561383,BlüdRaven,progressive,2023,2023-present,search|for|meaning|of|life|loneliness|inner|strength,2023,False,Unsigned/independent
https://www.metal-archives.com/bands/Bones_in_Traction/3540284052,Bones in Traction,death|grindcore,1990,1990-1997,nao_informado,1994,False,Unsigned/independent
https://www.metal-archives.com/bands/Bonfire_Season/3540491238,Bonfire Season,core,2017,2017-present,struggles|society|depression|anxiety|death,2018,True,Artico Music
https://www.metal-archives.com/bands/Born_of_Sickness/3540408646,Born of Sickness,speed|black,2015,2015-present,horror|anti-religion|alcohol|sex,2016,False,Profanation Records
https://www.metal-archives.com/bands/Braindeath/3540269335,Braindeath,thrash,2008,2008-2012,political|social|protest|horror,2008,True,Manicômio Discos
https://www.metal-archives.com/bands/Brainscanner/3540481704,Brainscanner,industrial|sludge,2016,2016-present,nao_informado,2016,True,Unsigned/independent
https://www.metal-archives.com/bands/Brainwash/3540437397,Brainwash,thrash,1989,1989-1994,nao_informado,1989,False,Unsigned/independent
https://www.metal-archives.com/bands/Break_the_Ice/56118,Break the Ice,death|thrash,1997,1997-?,death|war|violence|gore,1999,False,Unsigned/independent
https://www.metal-archives.com/bands/Brother_Against_Brother/3540487157,Brother Against Brother,melodic|heavy,2021,2021-present,nao_informado,2021,True,Frontiers Records
https://www.metal-archives.com/bands/Brutal_Faith/10451,Brutal Faith,groove|alternative,1997,1997-?,nao_informado,1998,True,Unsigned/independent
https://www.metal-archives.com/bands/Brutal_Symphony/3540409078,Brutal Symphony,death,1995,1995-?,nao_informado,1995,False,Unsigned/independent
https://www.metal-archives.com/bands/Brutalization/53452,Brutalization,death|thrash,1997,1997-?,nao_informado,sem_lancamento,False,Unsigned/independent
https://www.metal-archives.com/bands/Bulletback/3540427846,Bulletback,heavy,2013,2013-present,nao_informado,2017,True,Unsigned/independent
https://www.metal-archives.com/bands/Bywar/7114,Bywar,thrash,1996,"1996-2013, 2020-?",war|,1998,True,Mutilation Productions
https://www.metal-archives.com/bands/B%C3%BAldr/3540538870,Búldr,depressive|raw|black,2020,2020-present,depression|hopelessness|melancholy|filth|death,2021,True,Unsigned/independent
https://www.metal-archives.com/bands/Cadaverina/3540291533,Cadaverina,heavy|power,1987,1987-?,nao_informado,1990,False,Trasher
https://www.metal-archives.com/bands/Canis_Lupus/6317,Canis Lupus,black,2000,2000-present,anti-religion|philosophy|paganism,2001,True,Eastside
https://www.metal-archives.com/bands/Carniceira/84120,Carniceira,brutal|death|goregrind,2005,2005-2009,hate|horror|death|gore,2006,False,Unsigned/independent
https://www.metal-archives.com/bands/Carrascos/125703,Carrascos,thrash,1994,1994-?,nao_informado,1995,False,Unsigned/independent
https://www.metal-archives.com/bands/Carraz/3540436997,Carraz,thrash|speed|death,2013,2013-present,destruction|decadency|of|society|apocalypse,2018,True,Unsigned/independent
https://www.metal-archives.com/bands/Carro_Bomba/3540339215,Carro Bomba,heavy,2003,2003-present,urban|atmosphere|social|problems,2004,True,Laser Company Records
https://www.metal-archives.com/bands/Caustic_Twilight/3540262632,Caustic Twilight,thrash,1988,1988-1992,nao_informado,sem_lancamento,False,Unsigned/independent
https://www.metal-archives.com/bands/Celestial_Oblivion/3540346753,Celestial Oblivion,atmospheric|ambient|black,2011,2011-present,mythology|mysticism|occultism|death|states|of|consciousness|nature,2012,True,Depressive Illusions Records
https://www.metal-archives.com/bands/Cemit%C3%A9rio/3540382478,Cemitério,death|thrash,2014,2014-present,horror|movies,2014,True,Kill Again Records
https://www.metal-archives.com/bands/Cent%C3%BArias/4886,Centúrias,heavy,1980,"1980-1988, 2012-present",|fantasy|social|issues,1983,True,Baratos Afins
https://www.metal-archives.com/bands/Cerberus_Attack/3540367915,Cerberus Attack,thrash,2009,2009-present,politics|inner|conflicts|headbanging,2009,True,Thrash or Death Records
https://www.metal-archives.com/bands/Chaos_Inc/3540328791,Chaos Inc,death,2008,2008-present,human|issues|anti-religion|horror,2010,True,Unsigned/independent
https://www.metal-archives.com/bands/Chaosfear/27419,Chaosfear,groove|heavy|alternative,2003,"1999-2003 (as Sick Mind), 2003-2013, 2017-present",human|issues|violence,2004,True,Old School Metal Records
https://www.metal-archives.com/bands/Chemical/3540369788,Chemical,thrash,2008,"2008-2012 (as Chemical Disease), 2012-2017",destruction|war|violence|death,2013,True,Unsigned/independent
https://www.metal-archives.com/bands/Chemical/3540497442,Chemical,thrash,2016,2016-present,war|violence|death,2021,False,MS Metal Agency
https://www.metal-archives.com/bands/Chromeskull/3540453863,Chromeskull,thrash|speed|heavy|power,2018,2018-present,speed|death|satanism|luxury|black|magic|women|drugs,2019,True,Unsigned/independent
https://www.metal-archives.com/bands/Chumbo/3540484616,Chumbo,heavy|speed|punk,2016,2016-present,hell|steel|rock|'n'|roll|never|surrender,2017,True,Rocketz Records
https://www.metal-archives.com/bands/Cifer/3540456336,Cifer,speed|thrash,2019,2019-present,nao_informado,2019,True,Unsigned/independent
https://www.metal-archives.com/bands/Circle_of_Agony/59660,Circle of Agony,thrash,2003,2003-2007,life|problems,2005,True,Collision Records
https://www.metal-archives.com/bands/Circo_de_Fantoches/3540407992,Circo de Fantoches,heavy,2012,"2005-2011 (as Anhthrone), 2012-present",nao_informado,2014,True,Unsigned/independent
https://www.metal-archives.com/bands/Cleef/3540454177,Cleef,doom,2018,"2010-2012 (as Whores), 2012-2015 (as Sonic Dash), 2017-2018 (as Sonic Dash), 2018-present",outcast|issues|modern|society|literature,2018,False,Unsigned/independent
https://www.metal-archives.com/bands/Clenched_Fist/18769,Clenched Fist,heavy,2000,2000-present,heavy|medieval|times,2003,True,Infernö Records
